V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16
0.8305335193153675,0.6219597266454117,0.5785477220486782,91.430063869706,ALC,0.8825158534778003,0.8569105688927625,0.579104802164315,0.8250291675332173,0.033767139195059,520.3237085155811,0.9569050749858482,1.0,9.075673636377331,0.0747533475003092,0.099107471214232
0.1298256347360127,0.0339627960217381,0.0573789229711764,12.326896643915733,CTA,0.652265677223196,0.4344851179846792,0.0118776832882572,0.5985439909716828,0.8210465144384286,1197.237434593573,0.9832637061179686,1.0,3.342716478649077,0.1663805735953445,0.2768414653377178
0.2548673088772292,0.1673690036737377,0.6383159798859852,41.45470919333457,FAO,0.4258677102025979,0.0702373260124158,0.7158181710516212,0.4066942813877302,0.9031174123474038,1023.8615128554044,0.4633209896394205,2.0,9.658271408446192,0.9726763641103028,0.6539408241274379
0.4423449055947454,0.2935526418554828,0.0760290628984445,64.06197269209517,MXP,0.9509094518540409,0.347277726515843,0.829832820676722,0.5368880584015326,0.8689091148595869,805.8160063122466,0.9199219333146512,3.0,7.985654242402117,0.5362293072546253,0.4419279597670427
0.4468408119917844,0.6058360213973687,0.3989359014651346,8.62687443900696,MXP,0.4865529063958428,0.032404468893867,0.3371530872152011,0.4434419278510483,0.1546241709299888,1277.5788969305634,0.1078371565446302,3.0,6.820966795144259,0.8747095182109785,0.5012438643561962
0.8625274015022558,0.3796057318119024,0.9216022152573032,73.90856998018262,MXP,0.6870881636646903,0.9669635265993116,0.6340378520695528,0.9592889013057624,0.6186252219352228,870.6035628152155,0.2879179537039017,1.0,5.392181061072353,0.9598496422717968,0.4862222626408939
0.1518929964506394,0.2900075148732811,0.353552978136771,82.09866502396973,CTA,0.6934667292094284,0.3857823158137741,0.7501047213121647,0.5043525679182601,0.7802538821419261,1065.3729412015891,0.2622645071330347,1.0,7.083309667820515,0.1960220030613835,0.2360758534176171
0.131285204620105,0.6434986840137953,0.987646503217372,13.944560159247988,AGP,0.155254762559781,0.5265787935171666,0.637156183726624,0.9545685573264436,0.5189951467502519,1750.6888957167107,0.8205041483184142,1.0,7.477280799853053,0.2865706840713681,0.1116899084747803
0.3181495923447024,0.8266254672537482,0.7096830327651014,21.654088126047665,FAO,0.9946176708973978,0.7217635959738177,0.3105184871872608,0.6908825122191793,0.2535034760036118,1253.233870907799,0.6302519549016706,1.0,9.442791156848935,0.4762058981525089,0.5051513449863202
0.9478706387090076,0.2711939313716148,0.061625587144228,67.94497483993037,FAO,0.2320685193076397,0.1220654200224,0.7728926900368582,0.3951417999134433,0.9443313202380216,1601.8642653153554,0.6393258723947113,1.0,3.409738696687759,0.0053695345550522,0.741921462362623
0.3632923105468598,0.4305670216047369,0.4576733680662662,49.39074045484698,TFS,0.7822904068638832,0.7910326098035032,0.8211621397326714,0.2077600508522056,0.0216134352949127,164.27901925706306,0.2173191789512283,2.0,8.036749796186905,0.7209764036847849,0.1887392626807628
0.1455823276741793,0.6750969333152852,0.3492849278113873,49.59343141347401,CTA,0.4582277260666417,0.2806940526235896,0.390032855862261,0.6622570876593665,0.6843953210528801,569.983064560662,0.2091193515137052,2.0,8.104484312547308,0.2357349016885498,0.3522737310406728
0.8580806657980242,0.3540856275047597,0.9154077066063172,55.6117695695952,ALC,0.7610489545186534,0.0446046137501069,0.1508221968382845,0.0108414408728569,0.3038876755682441,1469.1852356582049,0.2442913847664256,3.0,3.716085141745866,0.2958382882752272,0.5577101290240086
0.4809191652565356,0.2725735192139508,0.1865520266562123,7.18414891371415,TFS,0.7282993692319214,0.465428707945951,0.7209977698060726,0.3207081604657875,0.868386441259369,866.6423090356452,0.5418958245778486,4.0,2.320673376450688,0.2244459344404628,0.4050066983910897
0.4268144502261413,0.9199852459772712,0.4262742297416643,92.24066625194864,CTA,0.0858033199700029,0.838749326599983,0.2763464732005209,0.6525568248179162,0.9420010479155811,482.19270150968873,0.3788773206506316,3.0,8.27244526571278,0.1059968951825369,0.6195861011568353
0.7708563397369511,0.3182057455771557,0.4496454747492763,82.54209657237922,MXP,0.970428828313122,0.3266341653317838,0.2636791331870529,0.5966121378547781,0.5132702455848963,752.5285257833192,0.3930552771078147,1.0,6.911889377958105,0.4827575185049976,0.0556879480754686
0.1007764762856621,0.8030714428262024,0.7824050279707128,97.58611038459686,TFS,0.9277269632147186,0.4901915794428393,0.765514149254037,0.3672750044465178,0.2815827852512647,1239.5978738678832,0.0886849067189422,5.0,3.705533843578362,0.06575178728869,0.2758092106200662
0.7491953054590035,0.2143621707678363,0.6055691632901608,66.86862985769432,MXP,0.1494817393347413,0.3529299382344432,0.4807381310123007,0.4770776502215929,0.7963724267104477,139.73907203457375,0.9258775343028828,2.0,4.941200219333028,0.7601895171381778,0.1482906334230296
0.0635734227607722,0.2496095847268399,,60.46016442571764,CTA,0.2452824226631779,0.3858584828313475,0.6716956441468818,0.0996129070328535,0.7263174469197111,,0.2063456101559241,1.0,9.212676122529135,0.5988712708542174,0.1391216980876611
0.11379931588824,0.3816517831358101,0.9940215498423732,58.00873409662821,ALC,0.5390754957555576,0.5833990917848801,0.3461914750074117,0.4024225378503951,0.6410346718890615,390.5567210466767,0.9530842286957726,5.0,10.489713067184534,0.5918867531154967,0.8160815629472257
0.0775481259793261,0.3137924783663326,0.3081857755672996,65.97742345204422,FAO,0.1983138458109478,0.6217830487791463,0.4960620835522782,0.686493778894101,0.4593277335063547,680.0851905821115,0.6752187174462508,1.0,2.242679902594058,0.0379065701804648,0.2340867767459593
0.8648264656304192,0.6870505188392277,0.6316192959482256,59.22591745573285,FAO,0.3211623328198295,0.7363090347122918,0.1536451190662715,0.529743850284164,0.9829489052981888,273.1663827146804,0.4344300218977567,3.0,6.887815252043764,0.3747537325383859,0.4401652075390272
0.8846687442383255,0.9012331267640896,0.4003022680915233,31.39381160041496,MXP,0.8808986555927704,0.4603431080495879,0.7096071080448578,0.0679718275427615,0.8565033674376673,1331.0664672110186,0.0024522539778399,2.0,2.162924033246988,0.4265195053789381,0.7278991307699334
0.7603928714875811,0.5153555368854843,0.2909300619394029,4.81704661909167,TFS,0.170159614426286,0.6212094353303776,0.0978646242591042,0.7884474497825719,0.9692914902403076,838.939615125387,0.6723844569777884,4.0,5.052923410980257,0.094256821931273,0.1180063925224653
0.2806977547763167,0.3333602314497607,0.1329008323137197,2.9593025315325594,TFS,0.4007230686895957,0.6760299721933165,0.9741046024985476,0.41391990694708,0.2687343499661259,1650.5114834561618,0.1088436970846622,1.0,4.565572809861797,0.7095193794314063,0.978844312392128
0.9835944387009232,0.4713721005265688,0.9019385051803164,81.49113963164586,FAO,0.6296381247921966,0.1129047735551695,0.9673161906598176,0.6322455917783603,0.9574317254455904,146.35180750411206,0.3746614148027849,5.0,5.331281589270416,0.2441312247090103,0.2353479878532983
0.2992379717208,0.2819676730417511,0.1664948662789315,69.52717913793744,FAO,0.6483705616359119,0.527058853675752,0.4003076337716852,0.5369929724850919,0.3623371659491365,608.962745781858,0.2212672831416645,5.0,2.949863457629064,0.8320762604176664,0.8110516037033191
0.0478481480130775,0.8959990244740266,0.1412936576185032,71.20101270412515,FAO,0.1127274429198044,0.599932017119551,0.069359080563544,0.0485866499234527,0.8580374647516466,1719.4123025037109,0.0102558215195823,4.0,1.2076863391574058,0.0063699826269909,0.1498917123624709
0.461498130912978,0.2616532271923341,0.8022429504842797,42.80365040811665,ALC,0.7182504486303258,0.8989428645315475,0.9790859802766512,0.1174570701374384,0.0798810880315997,1364.5358807718023,0.0793643429673295,4.0,6.271757285580306,0.9626250421073606,0.7410058798864065
0.5303253229553309,0.1016940998172887,0.090726311755283,40.86832148768627,CTA,0.2383781280686219,0.6380936956602677,0.8022049895576233,0.2075085440206566,0.6923668687747581,222.4172753732475,0.6074563177305234,3.0,2.128800222592611,0.7884409167223865,0.8922884037909603
0.5525983521249855,0.752624125398482,0.7597106931878813,9.993201627506243,ALC,0.5013358131805495,0.4210994687908109,0.6548922542814996,0.7374383690498599,0.3656382893882117,717.623594115872,0.7540324606490506,5.0,1.2320976484061776,0.3360251226044393,0.979941105493934
0.1472930409783814,0.3044446813505516,0.1629270014135312,44.99204449819527,MXP,0.0077271874428316,0.2177361325984694,0.1189000883525086,0.4866863039240631,0.9067621891552142,1151.1147405717038,0.5487265985231894,1.0,3.767400390840391,0.5891831536217088,0.6899824053682256
0.2540578327850972,0.9396174978160122,0.3369585133309214,86.0386709151175,TFS,0.6732790576947,0.7447784959441482,0.0718180290822273,0.4448510727178595,0.6717025577784297,1551.9650254135868,0.7489718588164453,1.0,4.369287024234868,0.0437114061455716,0.8769935457579978
0.9654573436613132,0.5986681592293398,0.0946997942715438,31.39770191303001,ALC,0.1330632275599896,0.1157987552903829,0.0757566521075266,0.6786962261207855,0.1848588557878794,426.6686266770404,0.9398595200372788,2.0,6.683274156375085,0.9461650009886204,0.5234799732966549
0.3426636730827765,0.7051007886189915,0.512720188913852,8.070456136979553,TFS,0.0749082735089011,0.8200323288952899,0.485438783283071,0.1375648371025385,0.5308343577790215,923.5293751884104,0.9194526119633468,3.0,7.854803057691812,0.9251913764723444,0.3246051877849043
0.354203440809933,0.4811952563730034,0.7305367652290352,98.0952494814023,MXP,0.07792377286432,0.823543394785814,0.0405452408828617,0.7951783370073202,0.4359618255927809,324.12957126583194,0.3878582778454957,2.0,9.473039130175437,0.7426411230758205,0.7676589888169333
0.6283184753585352,0.3251222338745312,0.7530293047585412,48.94825515599365,MXP,0.8671067439208179,0.764996360122492,0.2509217892268923,0.2030571658571499,0.9964866499647989,1012.5268246885964,0.859031176794146,4.0,8.83435366094306,0.0629997728708204,0.9794027854557366
0.7222373828329621,0.212967766830305,0.5705785535513344,66.95696024843393,MXP,0.6134379249752645,0.843768993242855,0.0180842941114354,0.2155933188739071,0.1613249779925276,368.433428511872,0.4325911387961534,5.0,4.8368102274065485,0.7846295460350013,0.1980221008812895
0.5176636343562917,0.2900541231060671,0.0345727651746177,46.9866951247102,ALC,0.587487237048915,0.6056173818097788,0.1903784981973547,0.0185629498356766,0.9285574871423836,1311.6236423887945,0.3257445715831563,5.0,9.511085625703656,0.3972263845274709,0.7108513410984351
0.7350093184559409,0.5287156590392237,0.472867401688561,51.379179884528405,AGP,0.8134895642132504,0.1832379424645173,0.896518141820834,0.5155920800122701,0.6351563925809496,604.0126228115009,0.4358815023230599,2.0,2.689933655001136,0.584168725586386,0.2478716037255695
0.7384720177765666,0.8554251769885906,0.0983905400883508,63.29943035534489,ALC,0.658312521712676,0.2297072732763275,0.7552771470049364,0.4030307673733468,0.77063049160164,1295.7084775159942,0.3834711298184095,2.0,10.522849761482,0.5647740685155407,0.6218135946644706
0.8441269738700773,0.3455941330355563,0.2265020318983943,34.700475556524104,AGP,0.1091598789082377,0.790941111826111,0.9098365021852152,0.1116353696186694,0.5362631482370153,1598.9349567387417,0.795005890224157,3.0,9.53435065904532,0.1147474030871441,0.4191500876165775
0.8949795581834268,0.4078317737495984,0.4829213711975978,23.08218527020378,AGP,0.3647741392065703,0.5711603178232484,0.5548927715655984,0.2059941212407268,0.7587015942428174,1316.064815315532,0.779576370650515,3.0,6.047762364356878,0.852389191790997,0.7588831603172307
0.2894253636749189,0.6257619003257545,0.1966872988757819,71.83122622455484,TFS,0.4304186842176665,0.967695037441079,0.909752848529445,0.7916000262654237,0.4717000643271348,1466.2671413157702,0.8661450291599744,1.0,9.95475253676534,0.1541124324400724,0.3207160277708322
0.0849828505237594,0.8260392464658349,0.7777558222785893,50.91730108018717,ALC,0.2631118344899636,0.2247041502786803,0.3020741515095799,0.1887050991242838,0.3769859799230757,544.8723937827314,0.2080170194579069,4.0,6.132444470705782,0.7068248802381825,0.0605242739427415
0.7796663487023361,0.1333221034359977,0.9790798229119372,38.5304152532159,MXP,0.2706197539531355,0.1234783255905322,0.5454691961235074,0.6034823618991172,0.9432202034692208,566.7729035354863,0.3232088529940891,4.0,9.856962291796824,0.552713928170527,0.7218261239778594
0.4567246847717372,0.5782214210695124,0.7335570844032944,37.66201615418825,TFS,0.0777133435245207,0.6172458169442419,0.0412270625524905,0.4005243339141946,0.8441479748343296,1159.2850479325396,0.1580578975996985,3.0,8.758710183496138,0.5050443256235075,0.6367510355802188
0.9664371118436872,0.3229056726072092,0.0421945265075222,68.9867379776604,MXP,0.0248247645332364,0.9125481062842152,0.6894068540453504,0.6233415050751787,0.8647615201064698,1200.7278062759958,0.2192561129916487,2.0,10.054951514295382,0.7239851041964056,0.413257146833328
0.7454309176532822,0.2948191093592374,0.958661868828814,32.69064174359529,CTA,0.6148425464238393,0.0975077270412581,0.212117960677438,0.312268048150496,0.752466640405118,267.96983278105085,0.6773000688860631,3.0,2.750830264295116,0.2952464508106857,0.894066206312933
0.1754160186458065,0.450798578314877,0.7619689212532786,31.51717110962561,TFS,0.47923352227622,0.8634546013291086,0.9765396489474256,0.1455091389543287,0.9249407259428676,1696.1911933275555,0.9384485276588682,3.0,1.7733492790299643,0.8372779980283909,0.0195526933091165
0.7551116869270261,0.4112353907793034,0.9376863409646276,52.33184552827165,AGP,0.5479282613914062,0.7573527617672005,0.0081938173589629,0.4926605881157685,0.7958974644180761,544.4477274670496,0.2570807923051632,4.0,10.278820192933466,0.113792497757755,0.0336496720311271
0.6138081027985047,0.8882151440200045,0.6206778375106078,40.513617038242245,FAO,0.0991335669442501,0.878330363252816,0.0915127809512987,0.7086989603555498,0.8015051719675484,1066.0660501852858,0.5513163381050209,4.0,5.029912156621642,0.8888151972156537,0.0716974921764594
0.9380427158400024,0.976410949960172,0.5647310551424863,75.47975550439622,FAO,0.4256447464946029,0.7946790393643507,0.0240395394374078,0.9089966813630878,0.7076934734598019,293.74580139528285,0.5995781869489214,5.0,2.115501953877569,0.3546476546326048,0.1233122501774531
0.7176301910165457,0.1836627230666897,0.0006407097067052,35.05614383707433,CTA,0.6591530176782747,0.0117361713773826,0.4852502187048597,0.1644103928717402,0.6788180016918952,1432.5884517090485,0.1325591501533675,3.0,6.531318624401135,0.5081866397765658,0.6064414346331897
0.1379742674921709,0.363854051188994,0.061432870014128,22.26681078275862,FAO,0.5239220393808155,0.4419074484725734,0.3849104218196626,0.1603058397994528,0.5305355875591976,233.9659226055612,0.3035976742536745,2.0,5.304331514993129,0.3594690882536225,0.9635033049054492
0.6453814809701613,0.2866575757289455,0.7585616059820215,89.47415962388567,ALC,0.8168283624759296,0.7116657905874391,0.8456548870686028,0.3894459424537511,0.9428859157540996,1560.7416436170174,0.723896043832215,5.0,2.1619304529589702,0.4682358693137356,0.188237974749594
0.3554176975305672,0.849014796838156,0.6470180180537346,1.228329653887017,FAO,0.4989235442629022,0.1309932476001218,0.6227709209892556,0.33772506494617,0.311139536328152,1237.6569194634494,0.0542957265050629,5.0,9.149114067953944,0.948545512662382,0.0924829763823412
0.876446823836686,0.8087780800777259,0.3959839267596394,81.88122955715215,AGP,0.0025239303542988,0.2465726028071669,0.4713927662943995,0.5621179266104943,0.8134044967541882,582.1650898284942,0.6570016307363582,2.0,2.8923225466346416,0.1284698802213737,0.201661899998541
0.1107653497012093,0.5851098995782678,0.2329985427907229,25.17214597597012,ALC,0.8535805540740684,0.1216927021150139,0.876321355152958,0.2784219828421285,0.2118816752324461,375.356108921887,0.15282617041383,3.0,7.131665289629935,0.9374686046346562,0.9316028307594996
0.5549352178680089,0.964654719064218,0.7477038873103856,43.86485535282777,TFS,0.7934634671107562,0.8684092531119425,0.773509062663533,0.5402468124302658,0.1105507182238174,1125.4079531921634,0.4454276549035737,3.0,6.577280576361579,0.1204257602531397,0.9121748135638974
0.482465564253108,0.6977677266208243,0.0548276850555499,92.73647923114582,CTA,0.0741314913388371,0.3163635275275517,0.5588186416566754,0.0784051172508136,0.6539442827383188,1325.5037674219247,0.36071158529498,4.0,1.3064688274975325,0.1074234724801698,0.8261995829005306
0.154086373279195,0.8641303524527951,0.3519613511437356,0.402696973778549,FAO,0.263046740443107,0.5773469711637449,0.0022514831770876,0.4493128747514788,0.2369664032874289,1339.4231135925545,0.2277753552561423,,3.1759846120752413,0.7302120747826277,0.3840171233527117
0.8261589679226203,0.2975058277431072,0.0494893389211873,48.53547001417973,AGP,0.046666188053743,0.3987257497049534,0.5206051661750825,0.5703137607790202,0.8721463698590857,174.84116362157113,0.179172022037412,5.0,8.921346628218808,0.5169422622634313,0.7342222402260745
0.3903166551792942,0.3878638448324818,0.5080312103107109,12.490151843211216,AGP,0.7908389129106396,0.9635100819387904,0.0121520655790725,0.3581687735867491,0.0879708889852424,1748.0056117979136,0.6823477077730427,5.0,9.376846154396212,0.2938349506817337,0.5196419478222596
0.3076388411739875,0.816142645172648,0.056004066230981,4.799926486231976,TFS,0.8795396203913535,0.4656887447005057,0.3040683807668781,0.9720211718225386,0.9450313027441172,447.7847700592814,0.0148763603630336,1.0,4.752035137404231,0.597516056700034,0.1496297145237027
0.5087901008002489,0.5303671428604968,0.0533475330122554,56.25288836592658,FAO,0.6662660196529681,0.5232939268084664,0.9643991918288712,0.4071426082779139,0.1379132003767703,1327.2312215734614,0.75866658625675,1.0,1.01645808733023,0.0544841856145714,0.2760233089210121
0.3847123478842024,0.095953275095851,0.2409740781102882,96.67445737319736,AGP,0.0857134276336403,0.8595869261852,0.5604063518496873,0.3059712030935761,0.5308437140889437,1584.9133468835769,0.0981544917405135,2.0,6.096219649213878,0.8761480479470948,0.1374974641919067
0.861482888582834,0.3827860557097121,0.2706458521133685,80.37011062363413,AGP,0.5095370540542122,0.5010674617914775,0.7838132210441436,0.9686771467601828,0.142172716160276,1374.8604133048568,0.4591138685205269,2.0,2.885930330367636,0.5570632831315949,0.2417075987278625
0.01902894588429,0.6884750231315182,0.2094041160836733,2.15884359235744,ALC,0.7524323649720002,0.6188663532045101,0.50544386737083,0.13589125207044,0.8988059079143936,1612.1234383582862,0.8985116835484587,3.0,10.951890268418667,0.6150919794263577,0.4933155204620659
0.0051719479275366,0.0443282996756591,0.3477411475034663,6.005224686205568,FAO,0.2839679082095916,0.557993162129033,0.3515517573952631,0.2298678076362262,0.7620434691531114,1105.8186696770142,0.3651507314586616,5.0,3.8403218882233072,0.9263922666700638,0.7328054672111927
0.7666847242244113,0.5383659502375115,0.4357024061259298,89.3477278526952,AGP,0.716516382619139,0.793668680363245,0.8376102877475018,0.7994907565288494,0.2177271390378199,439.1510101907583,0.1607582440888122,4.0,10.837688791879724,0.8509034619789467,0.6497930367341168
0.7871296603791222,0.9530305278110328,0.5797753481282569,22.81696715446294,AGP,0.5415785314586454,0.7744430209641099,0.7601482167100713,0.6620436314007567,0.003716835033661,1462.850077612779,0.6882153209993264,4.0,5.9216846840699,0.5455664990070597,0.4597996311860222
0.8075146876812325,0.0720576007904482,0.4187323612838288,96.67652249805346,AGP,0.7624776637830024,0.0566249688000579,0.01489885908587,0.9857393486315544,0.5959457672751055,1016.3728712542168,0.9642269182816238,2.0,5.602759805479212,0.2387682677344472,0.8141795970778639
0.3395543121197782,0.1438501635300187,0.4883980266141859,51.79427084884472,MXP,0.8519309395476035,0.855982901252846,0.7642603892790454,0.0842767404138509,0.565551898312015,1082.2035137099,0.2618051851180377,5.0,10.39795638309826,0.2405386653357926,0.2285428410138802
0.8668797189312527,0.3506201261648413,0.4130657293369733,28.440790259615767,AGP,0.8001772019756876,0.5202703763386859,0.4701253623280345,0.0168673687757664,0.1497155059371879,1701.178667401141,0.0181908816057428,2.0,7.102266431138739,0.8580100502431832,0.7819924370400414
0.3670296410027153,0.9722051715741296,0.6536670335301967,80.31942105743735,CTA,0.4409769256994722,0.2472618763323236,0.3717238915937657,0.1903034348226401,0.8747013233354719,771.1976028989135,0.4046564571254629,2.0,5.278881268515155,0.3539846963031456,0.2805347600542553
0.0478489108009577,0.9593192143572912,0.8720191700074984,63.075177664179925,TFS,0.3182674220783568,0.9496514895021606,0.8971058357297546,0.4596514081077294,0.0060142115193635,1362.5689050503115,0.0693385046414841,5.0,7.945919009131765,0.5312928276251113,0.8411762483179632
0.0800691654542771,0.2711369009409647,0.9046462173495986,4.308649443571621,ALC,0.8013974995662889,0.5708813600742549,0.6860691754214381,0.9744956657150884,0.5362223273925496,1577.2210532399945,0.1005429339248971,5.0,7.0743645381100295,0.1715443776448182,0.3165822919996905
0.9256848630315696,0.020657237386302,0.1774809598092621,55.25236006087025,MXP,0.2900801846017653,0.6153772038194182,0.9917692020578174,0.1873507561337619,0.6793981578151773,1539.1093758286734,0.9323273193751058,2.0,3.574453281590551,0.3223926536273459,0.4217848202605886
0.9812588658806148,0.8702223211993287,0.4208703397965752,88.51441289865612,TFS,0.2992272578221275,0.5722045850145634,0.178917455535699,0.3247382570819097,0.3005297981901781,1321.235938149371,0.9779964841711508,2.0,8.890512901041141,0.6820902969366412,0.7218664161756132
0.1762896042605231,0.4891959638010172,0.2388857824750001,53.36907730332959,AGP,0.0373919074785148,0.7978185103626835,0.6823608247636825,0.422014435642107,0.1121273055829598,197.62835123750983,0.4387306875437909,3.0,7.408030560605329,0.8412689786407839,0.8458341559706594
0.610747245281393,0.3935353482866469,0.1926847077390324,18.06214959252933,AGP,0.7116639908884193,0.4968978791193649,0.5455247203589839,0.6773495955370435,0.1659192687456744,206.8174842169877,0.2556089796233574,3.0,5.487124249490836,0.4030578204408718,0.4624177757568628
0.283925400428618,0.5690014835978592,0.3684256707163786,57.32422361551269,TFS,0.0938782904736994,0.0853862614787339,0.6336974045592619,0.4106609391469594,0.5696547897844181,656.3517105436121,0.4864057491064583,3.0,1.5023367150386426,0.5221868044793629,0.1147036190171201
,0.8560340541446606,0.7502694627046282,88.6960612591565,AGP,,0.3999759619276882,0.577268199251355,0.3019243576617579,0.6859272555465948,1601.9715902361163,0.4727718154622039,2.0,2.9946708636321784,0.5331854492379997,0.590796927185372
0.4925269230511916,0.3081935261363709,0.1842352624671076,48.342043058641714,FAO,0.2458276354323489,0.7527201652457226,0.0978122511393573,0.055539959849577,0.7933125344405219,1187.224245029819,0.9001511347777528,4.0,4.598623935573463,0.3434278973440077,0.4641397909678274
0.990657664584856,0.7561841324720484,0.7377467077649416,9.550351976961649,FAO,0.4913021855290526,0.7984996169215642,0.320937567447627,0.783145694885693,0.4735857698907098,1482.8821634447752,0.3534727313203658,5.0,10.817847283173831,0.663544287471793,0.752277883279191
0.4596687968729875,0.8485029485878979,0.2990102762048604,96.27986682695207,FAO,0.4044764233123239,0.245971181905696,0.2263471911302853,0.3705539222692947,0.2144498681650759,734.1343170932017,0.8865956998480349,5.0,8.819232455503354,0.5181117624770245,0.9575815626453952
0.3811419300115695,0.090473981721744,0.5678953771400295,7.064936122601506,FAO,0.7591131876928439,0.0863829646135835,0.8816278514948024,0.6941069406890465,0.6520435023113271,136.7120859608059,0.4477177447915604,4.0,9.604994118683114,0.8691449766847853,0.3067346590130316
0.1298271119203857,0.8948387054787273,0.2601059457868931,62.36681901973482,FAO,0.7314507165161903,0.6596688907285074,0.0187100653129522,0.6177168762673216,0.8936189275117294,598.7811283871827,0.5231636743332305,3.0,7.952175474394279,0.5207485289324262,0.4811399526470078
